Cruise,Cycle,Tow,Net,Latitude,Longitude,Time_PST,Night0Day1,minDepth,maxDepth,Class,Abundance (#/m^3),ugcarbon_n,ugcarbon_mean,ugcarbon_mean-1outlier,ugcarbon_mean-2outliers,ugcarbon_median,Carbon_mg_sum,Carbon_mg_sum-1outlier,Carbon_mg_sum-2outliers
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,euphausiids,8.631970,22,103.889871,99.285627,97.509437,1.368180,0.896774,0.856661,0.840974
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,multiples,18.141264,8,9.375637,9.217383,7.740544,8.107516,0.170086,0.165844,0.116252
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,nauplii,71.375465,24,2.377139,2.320446,2.365160,2.332746,0.169669,0.158722,0.154747
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,ostracods,17.843866,6,0.830737,0.677240,0.609981,0.694731,0.014824,0.010070,0.007256
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,others,18.156134,12,48.129139,9.163729,6.517301,0.589182,0.873839,0.166344,0.118281
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,polychaete,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,pteropoda,8.921933,3,1.134939,1.360623,1.433998,1.287247,0.010126,0.008093,0.004265
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,radiolarians,41.933086,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,appendicularia,10.572687,3,1.589514,1.692312,1.744332,1.640291,0.016805,0.011928,0.006147
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,bryozoan_larvae,7.048458,2,0.779025,0.874155,NaN,0.683894,0.005491,0.003081,NaN
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,chaetognatha,3.524229,4,35.261402,16.482996,8.250221,11.186623,0.124269,0.043567,0.014538
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,cnidaria,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,copepoda_calanoida,902.202643,358,9.936162,9.726348,9.617621,5.607434,8.964432,8.766567,8.660096
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,copepoda_eucalanids,2.643172,3,355.892276,194.301514,72.414520,316.188507,0.940684,0.342382,0.063801
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,copepoda_oithona_like,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,copepoda_poecilostomatoids,7.048458,2,5.255746,7.502669,NaN,3.008823,0.037045,0.026441,NaN
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,crustacea_others,7.048458,2,0.617763,0.309046,NaN,0.309046,0.004354,0.001089,NaN
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,doliolids,0.004405,1,366.864578,NaN,NaN,366.864578,0.001616,NaN,NaN
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,eggs,10.572687,3,6.486944,6.249405,6.138480,6.360331,0.068584,0.044049,0.021633
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,euphausiids,48.462555,23,27.464318,26.739901,18.848966,0.901190,1.330991,1.295766,0.896779
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,multiples,10.572687,3,12.047454,5.850070,8.197840,8.197840,0.127374,0.041234,0.028891
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,nauplii,18.502203,6,2.345324,2.317444,2.381265,2.332746,0.043394,0.040836,0.033568
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,ostracods,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,others,7.048458,2,0.562639,0.825286,NaN,0.299992,0.003966,0.002908,NaN
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,polychaete,3.524229,1,3.772368,NaN,NaN,3.772368,0.013295,NaN,NaN
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,pteropoda,14.096916,4,1.314391,1.026464,1.160443,1.160443,0.018529,0.010852,0.008179
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,pyrosomes,0.008811,2,10421.376418,14059.561697,NaN,6783.191139,0.091818,0.061936,NaN
P1706,1,4,9,3.493400e+01,-1.211507e+02,10-Jun-2017 22:50:59,0,0,24,radiolarians,399.118943,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,appendicularia,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,bryozoan_larvae,0.233236,1,1.041795,NaN,NaN,1.041795,0.000243,NaN,NaN
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,chaetognatha,0.358601,9,126.488550,113.944674,107.883144,93.021728,0.045359,0.040528,0.038058
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,cnidaria,0.058309,1,45.973659,NaN,NaN,45.973659,0.002681,NaN,NaN
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,copepoda_calanoida,60.524781,324,25.536913,24.473970,23.874914,12.147799,1.545616,1.479855,1.442240
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,copepoda_eucalanids,0.583090,10,867.503555,948.194154,1043.738121,963.760335,0.505833,0.497595,0.486875
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,copepoda_harpacticoida,0.466472,2,2.328359,2.387915,NaN,2.268804,0.001086,0.000557,NaN
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,copepoda_oithona_like,2.798834,12,3.279830,2.915386,2.697654,2.288402,0.009180,0.007480,0.006292
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,copepoda_others,0.466472,2,1.727412,1.764622,NaN,1.690202,0.000806,0.000412,NaN
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,copepoda_poecilostomatoids,9.329446,40,1.900753,1.811738,1.718039,1.546485,0.017733,0.016480,0.015227
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,crustacea_others,0.932945,4,9.000473,3.660872,0.979955,1.625989,0.008397,0.002562,0.000457
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,doliolids,0.002915,1,188.160878,NaN,NaN,188.160878,0.000549,NaN,NaN
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,eggs,3.265306,14,63.910834,7.928671,7.578830,7.702072,0.208688,0.024040,0.021212
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,euphausiids,0.061224,2,1956.337012,4630.809419,NaN,1822.613392,0.119776,0.013501,NaN
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,multiples,0.233236,1,10.044721,NaN,NaN,10.044721,0.002343,NaN,NaN
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,nauplii,3.265306,14,3.555867,3.283367,3.040864,2.604689,0.011611,0.009955,0.008511
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,ostracods,5.014577,29,8.761948,7.125740,6.214739,1.190408,0.043937,0.035317,0.030440
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,others,1.399417,6,0.709988,0.591765,0.525192,0.565901,0.000994,0.000690,0.000490
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,polychaete,0.991254,5,34.797651,29.871006,21.376818,35.089500,0.034493,0.027868,0.014958
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,pteropoda,1.865889,8,1.426083,1.124614,0.911663,1.025003,0.002661,0.001836,0.001276
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,1,3.470747e+01,-1.218571e+02,13-Jun-2017 22:36:59,0,350,398,radiolarians,5.014577,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,appendicularia,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,bryozoan_larvae,0.215054,1,0.727181,NaN,NaN,0.727181,0.000156,NaN,NaN
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,chaetognatha,0.645161,7,54.177602,49.531159,45.099650,53.522996,0.034953,0.029825,0.025217
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,cnidaria,0.047312,2,72.727751,264.317764,NaN,53.568750,0.003441,0.001137,NaN
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,copepoda_calanoida,47.406452,320,39.027783,38.863646,38.724304,15.962406,1.850169,1.842220,1.835449
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,copepoda_eucalanids,0.430108,10,1489.814063,1273.522074,1132.126217,1127.116812,0.640780,0.492976,0.389549
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,copepoda_harpacticoida,0.215054,1,1.535010,NaN,NaN,1.535010,0.000330,NaN,NaN
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,copepoda_oithona_like,3.655914,17,4.471077,3.826591,3.631776,4.143468,0.016346,0.013167,0.011715
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,copepoda_poecilostomatoids,9.032258,42,1.876871,1.772841,1.699387,1.364243,0.016952,0.015632,0.014618
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,crustacea_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,eggs,9.677419,45,7.327786,7.424165,7.494394,7.350511,0.070914,0.070250,0.069303
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,euphausiids,0.004301,1,33495.724264,NaN,NaN,33495.724264,0.144068,NaN,NaN
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,multiples,0.215054,1,2.874105,NaN,NaN,2.874105,0.000618,NaN,NaN
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,nauplii,1.720430,8,3.115218,2.851914,2.647962,2.357526,0.005360,0.004293,0.003417
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,ostracods,2.886022,16,7.114985,6.340610,5.207260,1.708597,0.020534,0.018026,0.013684
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,others,0.649462,4,90.487460,1.208589,0.901661,1.081183,0.058768,0.000780,0.000388
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,polychaete,0.215054,1,13.893554,NaN,NaN,13.893554,0.002988,NaN,NaN
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,pteropoda,0.473118,3,43.204954,1.180267,1.955256,1.955256,0.020441,0.000508,0.000420
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,pyrosomes,0.004301,1,1814.235990,NaN,NaN,1814.235990,0.007803,NaN,NaN
P1706,2,1,2,3.470747e+01,-1.218571e+02,13-Jun-2017 22:41:00,0,298,350,radiolarians,16.903226,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,appendicularia,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,bryozoan_larvae,0.317460,1,0.593094,NaN,NaN,0.593094,0.000188,NaN,NaN
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,chaetognatha,1.361111,30,110.082404,100.389495,77.009696,74.760596,0.149834,0.136243,0.101457
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,cnidaria,0.384921,9,44.972662,43.056429,41.188837,34.613261,0.017311,0.016402,0.015528
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,copepoda_calanoida,52.460317,265,22.297980,21.389139,20.552473,11.917697,1.169759,1.121232,1.076558
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,copepoda_eucalanids,0.238095,6,1157.363516,904.600624,1015.990871,933.794538,0.275563,0.179484,0.161268
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,copepoda_oithona_like,3.809524,12,4.242322,3.737243,3.446798,3.076291,0.016161,0.013051,0.010942
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,copepoda_poecilostomatoids,26.666667,84,2.185034,2.125433,2.070194,1.395944,0.058268,0.056003,0.053891
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,crustacea_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,eggs,2.539683,8,7.960567,8.463573,8.095742,7.702072,0.020217,0.018808,0.015420
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,euphausiids,0.043651,2,1126.333285,5678.096993,NaN,671.156914,0.049165,0.022532,NaN
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,multiples,0.357143,2,47.488332,370.804643,NaN,7.073793,0.016960,0.014714,NaN
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,nauplii,5.396825,17,2.443370,2.524779,2.577125,2.631052,0.013186,0.012824,0.012272
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,ostracods,9.960317,34,7.948506,7.739121,7.637146,3.498074,0.079170,0.076777,0.075462
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,others,0.317460,1,1.389834,NaN,NaN,1.389834,0.000441,NaN,NaN
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,polychaete,0.674603,3,10.752193,9.542253,6.534229,12.550276,0.007253,0.006059,0.002074
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,pteropoda,0.317460,1,0.494306,NaN,NaN,0.494306,0.000157,NaN,NaN
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,3,3.470747e+01,-1.218571e+02,13-Jun-2017 22:45:00,0,251,298,radiolarians,10.238095,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,appendicularia,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,chaetognatha,1.489899,26,71.208727,64.289303,61.419184,30.132220,0.106094,0.095460,0.090888
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,cnidaria,0.050505,1,52.679842,NaN,NaN,52.679842,0.002661,NaN,NaN
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,copepoda_calanoida,50.050505,295,24.079275,23.055057,22.040882,5.391994,1.205180,1.152753,1.100931
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,copepoda_eucalanids,0.252525,5,1072.023994,889.677444,772.957333,881.172232,0.270713,0.179733,0.117115
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,copepoda_harpacticoida,0.252525,1,2.555470,NaN,NaN,2.555470,0.000645,NaN,NaN
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,copepoda_oithona_like,4.292929,17,2.997844,2.865778,2.753630,2.814971,0.012870,0.011579,0.010430
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,copepoda_others,0.252525,1,1.041481,NaN,NaN,1.041481,0.000263,NaN,NaN
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,copepoda_poecilostomatoids,15.252525,62,3.007693,2.946487,2.894788,2.922701,0.045875,0.044197,0.042691
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,crustacea_others,0.252525,1,0.255487,NaN,NaN,0.255487,0.000065,NaN,NaN
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,eggs,10.606061,42,7.398646,7.510367,7.464730,7.350511,0.078470,0.077759,0.075401
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,euphausiids,0.005051,1,14828.897889,NaN,NaN,14828.897889,0.074893,NaN,NaN
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,multiples,0.303030,2,50.634422,6.630433,NaN,6.630433,0.015344,0.001674,NaN
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,nauplii,8.080808,32,2.597339,2.490423,2.524553,2.492177,0.020989,0.019496,0.019125
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,ostracods,8.232323,35,9.139988,8.829237,8.582213,5.847020,0.075243,0.072239,0.069785
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,others,1.010101,4,0.693797,0.784812,0.892725,0.568986,0.000701,0.000595,0.000451
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,polychaete,0.813131,5,30.781146,28.809763,24.905899,14.898747,0.025029,0.023281,0.018868
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,pteropoda,0.505051,2,1.235963,0.543390,NaN,0.543390,0.000624,0.000137,NaN
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,4,3.470747e+01,-1.218571e+02,13-Jun-2017 22:50:00,0,200,251,radiolarians,26.060606,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,appendicularia,0.449438,1,36.569051,NaN,NaN,36.569051,0.016436,NaN,NaN
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,bryozoan_larvae,0.449438,1,0.766243,NaN,NaN,0.766243,0.000344,NaN,NaN
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,chaetognatha,3.488764,35,53.170254,49.917169,45.518222,23.246168,0.185498,0.173869,0.155989
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,cnidaria,0.567416,11,88.115182,87.414352,92.577389,97.248625,0.049998,0.049109,0.046809
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,copepoda_calanoida,60.393258,193,15.813849,15.559352,15.335900,5.291185,0.955050,0.938806,0.924462
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,copepoda_eucalanids,0.561798,10,751.247783,523.780154,432.237308,446.803473,0.422049,0.264833,0.194264
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,copepoda_oithona_like,22.022472,49,5.479674,4.426257,4.329006,4.396756,0.120676,0.095488,0.091444
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,copepoda_poecilostomatoids,17.078652,38,2.479033,2.322293,2.218342,2.032169,0.042339,0.038618,0.035892
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,crustacea_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,eggs,6.915730,19,30.097672,17.701861,7.285533,7.449841,0.208147,0.121427,0.049566
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,euphausiids,0.112360,2,395.387688,94.661667,NaN,94.661667,0.044426,0.005318,NaN
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,multiples,1.011236,4,39.352453,19.560334,13.859137,16.125975,0.039795,0.018681,0.012458
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,nauplii,2.247191,5,2.981099,2.286382,2.353415,2.407527,0.006699,0.004110,0.003173
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,ostracods,10.449438,25,6.279143,5.053544,4.894059,1.823480,0.065614,0.050535,0.048666
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,others,1.348315,3,2.111680,2.987241,2.745713,2.745713,0.002847,0.002685,0.001234
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,polychaete,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,pteropoda,1.803371,5,0.810830,0.886204,0.946140,0.940939,0.001462,0.001200,0.000856
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,5,3.470747e+01,-1.218571e+02,13-Jun-2017 22:52:59,0,151,200,radiolarians,13.539326,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,2,1,6,3.470747e+01,-1.218571e+02,13-Jun-2017 22:57:00,0,98,151,appendicularia,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,6,3.470747e+01,-1.218571e+02,13-Jun-2017 22:57:00,0,98,151,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,2,1,6,3.470747e+01,-1.218571e+02,13-Jun-2017 22:57:00,0,98,151,chaetognatha,3.506494,39,30.510175,26.641989,23.864331,18.918385,0.106984,0.091690,0.080581
